state,age,gender,married,education,urban_rural,race,citizen,personal_income
TN,53,male,unmarried,no_degree,urban,white,1,68000
TN,58,male,married,college_degree,urban,white,1,103000
TN,43,female,married,college_degree,urban,white,1,70000
TN,24,male,married,college_degree,urban,white,1,25000
TN,53,female,unmarried,no_degree,rural,white,1,29900.000000000004
TN,24,male,married,no_degree,rural,white,1,42000
TN,59,female,unmarried,no_degree,urban,white,1,26600
TN,39,male,married,college_degree,urban,white,0,12000
TN,51,male,married,college_degree,urban,asian,0,10000
TN,63,male,married,college_degree,urban,white,1,68000
TN,35,male,married,college_degree,urban,white,1,100000
TN,47,female,married,college_degree,urban,asian,1,26000
TN,29,female,unmarried,no_degree,urban,white,1,1600
TN,34,male,married,no_degree,rural,white,1,130000
TN,33,female,married,no_degree,rural,white,1,14900
TN,49,male,unmarried,no_degree,rural,black,1,19000
TN,40,male,unmarried,no_degree,urban,black,1,35000
TN,50,male,unmarried,no_degree,rural,white,1,25200
TN,30,male,unmarried,college_degree,urban,black,1,22000
TN,37,female,unmarried,no_degree,urban,white,1,39000
TN,25,female,unmarried,college_degree,urban,white,1,34400
TN,27,male,unmarried,college_degree,urban,white,1,55000
TN,46,female,married,no_degree,rural,white,1,23000
TN,48,male,married,college_degree,rural,black,1,60000
TN,35,male,married,college_degree,rural,white,1,200000
TN,28,male,unmarried,no_degree,urban,white,1,21000
TN,53,male,married,no_degree,rural,white,1,55400
TN,35,female,married,no_degree,rural,white,1,40000
TN,46,male,married,no_degree,rural,white,1,75000
TN,38,female,married,college_degree,urban,white,1,45000
TN,49,female,married,college_degree,rural,white,1,60050
TN,33,male,unmarried,no_degree,rural,white,1,40000
TN,47,male,unmarried,college_degree,rural,white,1,49300
TN,27,female,married,no_degree,rural,white,1,30000
TN,25,male,unmarried,no_degree,rural,white,1,10000
TN,52,female,unmarried,no_degree,urban,white,1,16000
TN,72,male,married,no_degree,urban,white,1,56010
TN,45,male,married,no_degree,rural,white,1,58000
TN,62,female,unmarried,college_degree,urban,black,1,30000
TN,39,female,unmarried,no_degree,urban,white,1,31000
TN,57,female,married,no_degree,urban,white,1,61000
TN,42,male,married,college_degree,urban,white,1,86400
TN,53,male,married,college_degree,rural,white,1,52000
TN,48,male,married,college_degree,urban,white,1,139400
TN,27,female,married,no_degree,urban,white,1,6000
TN,56,male,married,college_degree,urban,white,1,47500
TN,27,female,unmarried,college_degree,urban,white,1,5300
TN,58,male,married,no_degree,rural,white,1,44900
TN,31,female,married,no_degree,urban,black,1,19000
TN,33,male,unmarried,college_degree,rural,white,1,52000
TN,37,male,unmarried,no_degree,rural,white,1,20000
TN,65,male,married,no_degree,urban,white,1,78800
TN,42,female,married,no_degree,urban,white,1,65000
TN,70,male,married,no_degree,rural,white,1,31500
TN,51,female,married,college_degree,rural,asian,1,101000
TN,39,female,married,no_degree,rural,black,1,46000
TN,47,male,married,college_degree,rural,white,1,90000
TN,43,male,married,no_degree,rural,NA,0,18000
TN,41,male,married,college_degree,rural,white,1,292000
TN,56,female,married,no_degree,rural,white,1,54000
TN,47,male,married,no_degree,urban,white,1,40000
TN,29,female,unmarried,no_degree,rural,white,1,12000
TN,61,male,married,no_degree,urban,white,1,40250
TN,26,female,unmarried,no_degree,rural,white,1,138000
TN,40,female,married,college_degree,rural,white,1,40000
TN,42,male,unmarried,no_degree,rural,NA,0,56600
TN,65,female,married,no_degree,rural,white,1,58700
TN,43,female,married,no_degree,rural,white,1,16800
TN,70,female,married,no_degree,urban,white,1,31400
TN,48,female,unmarried,college_degree,rural,white,1,62000
TN,25,female,unmarried,college_degree,urban,white,1,50000
TN,24,female,unmarried,no_degree,urban,black,1,20000
TN,69,male,married,college_degree,rural,white,1,40000
TN,61,female,married,college_degree,urban,white,1,75000
TN,52,male,married,college_degree,rural,white,1,425000
TN,31,female,married,no_degree,urban,white,1,7200
TN,24,female,married,no_degree,urban,white,1,30000
TN,29,male,unmarried,no_degree,urban,white,1,11500
TX,59,female,married,no_degree,urban,black,1,21000
TX,28,male,married,college_degree,urban,black,1,33000
TX,53,female,married,college_degree,urban,white,1,67000
TX,64,male,married,college_degree,urban,white,1,418000
TX,44,male,married,college_degree,rural,black,1,37010
TX,50,female,married,college_degree,urban,white,1,118000
TX,64,male,unmarried,no_degree,rural,NA,1,78000
TX,53,male,unmarried,college_degree,urban,white,1,90000
TX,55,male,married,no_degree,urban,white,1,75080
TX,63,male,married,college_degree,urban,white,1,178500
TX,27,female,married,college_degree,urban,black,0,73000
TX,42,male,married,no_degree,urban,white,1,73600
TX,44,female,married,college_degree,urban,white,1,785000
TX,25,female,married,college_degree,urban,white,1,48000
TX,29,male,unmarried,no_degree,urban,white,1,37000
TX,36,female,unmarried,no_degree,urban,black,1,14400
TX,69,male,married,no_degree,urban,white,1,30000
TX,35,female,married,college_degree,urban,asian,1,17000
TX,44,female,married,no_degree,urban,NA,1,47000
TX,61,female,married,no_degree,urban,asian,1,18600
TX,28,female,married,college_degree,urban,white,1,80000
TX,40,male,married,no_degree,urban,white,0,800
TX,32,male,married,no_degree,urban,white,1,35000
TX,58,female,unmarried,no_degree,rural,white,1,98000
TX,27,male,married,no_degree,urban,white,0,32000
TX,55,male,unmarried,no_degree,urban,white,1,45000
TX,43,male,married,no_degree,urban,white,0,32300
TX,33,female,unmarried,no_degree,urban,black,1,19700
TX,41,male,married,college_degree,urban,white,1,57800
TX,24,male,unmarried,no_degree,urban,white,1,24000
TX,48,male,married,no_degree,urban,white,1,39100
TX,52,female,unmarried,no_degree,urban,asian,0,22200.000000000004
TX,63,female,married,no_degree,urban,white,1,35000
TX,43,female,married,college_degree,urban,white,1,50000
TX,40,male,married,no_degree,urban,white,1,40000
TX,24,female,unmarried,college_degree,urban,white,1,65000
TX,59,female,unmarried,no_degree,urban,white,1,23000
TX,45,male,unmarried,no_degree,urban,white,1,61000
TX,50,male,married,college_degree,urban,white,1,240000
TX,70,male,married,college_degree,urban,white,1,36650
TX,37,female,married,no_degree,urban,white,1,30000
TX,39,male,married,no_degree,urban,white,1,34000
TX,43,male,married,no_degree,urban,white,0,17500
TX,26,female,unmarried,college_degree,urban,white,1,77000
TX,57,female,married,no_degree,rural,black,1,10000
TX,31,male,unmarried,college_degree,urban,asian,1,90000
TX,56,male,married,no_degree,urban,black,0,26100
TX,28,male,unmarried,no_degree,rural,white,1,23200
TX,34,male,married,no_degree,urban,NA,0,10000
TX,53,male,married,no_degree,urban,white,1,35000
TX,56,male,married,college_degree,urban,black,1,25000
TX,59,male,married,college_degree,urban,white,1,80000
TX,41,female,married,college_degree,urban,asian,1,70000
TX,44,female,unmarried,no_degree,rural,white,1,12000
TX,74,male,married,college_degree,urban,white,1,70800
TX,38,male,unmarried,no_degree,urban,white,1,31000
TX,47,male,married,college_degree,urban,white,1,40000
TX,48,male,unmarried,no_degree,rural,white,1,40000
TX,47,male,married,no_degree,urban,white,1,200000
TX,64,male,married,no_degree,rural,white,1,56000
TX,62,female,unmarried,no_degree,urban,black,1,71000
TX,42,female,married,college_degree,urban,white,1,60000
TX,52,male,married,college_degree,urban,asian,1,200000
TX,33,male,married,college_degree,rural,white,1,57000
TX,29,female,unmarried,no_degree,urban,white,1,70000
TX,46,female,married,college_degree,rural,white,1,38000
TX,42,female,unmarried,no_degree,rural,white,1,57000
TX,25,male,unmarried,no_degree,urban,black,1,22000
TX,47,female,unmarried,college_degree,urban,white,1,45000
TX,60,female,unmarried,no_degree,rural,white,1,32000
TX,57,female,married,no_degree,urban,NA,1,18400
TX,57,male,unmarried,no_degree,urban,white,1,100040
TX,63,female,unmarried,no_degree,urban,black,1,10000
TX,28,male,unmarried,no_degree,urban,white,0,15000
TX,35,female,married,college_degree,urban,white,1,55000
TX,65,male,unmarried,no_degree,urban,white,1,57020
TX,60,female,married,no_degree,rural,white,1,68800
TX,51,male,unmarried,no_degree,urban,white,1,45000
TX,41,female,unmarried,college_degree,urban,white,1,120000
TX,35,female,unmarried,college_degree,urban,white,1,50000
TX,34,male,married,no_degree,urban,white,0,20000
TX,47,male,married,no_degree,urban,black,1,348000
TX,46,female,unmarried,no_degree,rural,white,1,37200
TX,59,male,married,no_degree,rural,white,1,50000
TX,24,male,unmarried,college_degree,urban,white,1,26800
TX,35,female,married,college_degree,urban,white,1,52000
TX,30,male,unmarried,no_degree,urban,white,0,29000
TX,47,female,married,no_degree,urban,white,1,38000
TX,37,male,married,no_degree,urban,white,1,80000
TX,33,male,married,no_degree,urban,white,1,50000
TX,70,female,married,college_degree,urban,white,1,49000
TX,30,female,married,no_degree,urban,white,1,14900
TX,63,male,married,college_degree,urban,white,1,97000
TX,35,male,married,no_degree,urban,white,1,50750
TX,35,male,married,no_degree,urban,white,1,50000
TX,35,male,unmarried,no_degree,urban,asian,1,14000
TX,76,female,unmarried,no_degree,urban,white,1,38900
TX,60,male,unmarried,no_degree,rural,white,1,26000
TX,31,male,married,college_degree,urban,white,1,89000
TX,32,female,married,college_degree,urban,white,1,50000
TX,45,female,married,no_degree,rural,white,1,15600
TX,41,male,married,college_degree,urban,black,0,14000
TX,27,male,married,no_degree,urban,white,1,56100
TX,56,female,married,no_degree,urban,asian,1,72000
TX,34,female,unmarried,no_degree,urban,white,1,54000
TX,54,male,married,no_degree,urban,white,1,63000
TX,35,male,married,college_degree,urban,asian,1,35000
TX,41,female,married,no_degree,urban,white,0,10800
TX,48,male,unmarried,no_degree,urban,white,1,20099.999999999996
TX,55,female,married,college_degree,rural,white,1,59500
TX,55,female,married,no_degree,rural,white,1,28000
TX,34,female,married,college_degree,rural,white,1,34000
TX,51,male,married,college_degree,urban,white,1,87000
TX,47,male,married,no_degree,urban,white,1,25000
TX,36,female,unmarried,no_degree,urban,white,1,12000
TX,38,female,married,no_degree,urban,white,1,15000
TX,60,male,unmarried,no_degree,urban,white,1,70000
TX,48,female,unmarried,no_degree,urban,NA,1,6600
TX,45,female,unmarried,no_degree,urban,white,0,25000
TX,34,female,married,no_degree,urban,asian,0,60000
TX,40,male,unmarried,no_degree,rural,white,1,35000
TX,24,male,unmarried,college_degree,urban,asian,1,51000
TX,27,male,unmarried,no_degree,urban,NA,1,31200
TX,57,female,unmarried,no_degree,urban,white,1,30000
TX,41,male,married,no_degree,urban,black,1,10000
TX,65,male,married,college_degree,urban,white,1,152000
TX,32,female,married,college_degree,urban,black,1,45599.99999999999
TX,46,female,married,no_degree,rural,white,0,15000
TX,46,female,married,no_degree,urban,white,1,68000
TX,42,male,married,no_degree,urban,white,0,22000
TX,38,female,married,college_degree,urban,white,1,45000
TX,66,female,unmarried,no_degree,urban,white,1,95300
TX,29,male,unmarried,no_degree,urban,black,1,12000
TX,42,male,unmarried,no_degree,urban,white,1,61000
TX,24,male,unmarried,no_degree,urban,white,1,24140
TX,26,female,married,no_degree,urban,white,1,17000
TX,40,female,married,no_degree,urban,white,0,15000
TX,35,female,married,college_degree,urban,NA,0,1100
TX,29,female,unmarried,no_degree,urban,black,1,86000
TX,28,male,unmarried,no_degree,urban,black,1,24000
TX,28,female,unmarried,college_degree,urban,white,1,56000
TX,38,male,married,no_degree,urban,white,1,22000
TX,58,female,unmarried,college_degree,urban,white,1,55000
TX,56,female,unmarried,no_degree,urban,black,1,15000
TX,50,male,married,college_degree,urban,white,1,25000
TX,42,female,married,college_degree,urban,white,1,120000
TX,25,male,unmarried,college_degree,urban,white,1,75000
TX,27,male,married,no_degree,urban,white,1,52000
TX,44,male,unmarried,no_degree,urban,white,1,15000
TX,30,male,unmarried,college_degree,urban,white,1,7100
TX,47,male,married,college_degree,urban,white,1,185000
TX,37,male,married,college_degree,urban,white,1,83000
TX,63,female,married,college_degree,urban,white,1,71000
TX,57,male,married,no_degree,rural,white,1,55000
TX,34,male,unmarried,no_degree,urban,NA,0,17000
TX,38,female,married,college_degree,urban,white,1,85000
TX,28,male,married,college_degree,urban,NA,1,41000
TX,39,male,married,no_degree,rural,white,1,30000
TX,60,female,unmarried,no_degree,urban,NA,1,36310
TX,57,male,unmarried,no_degree,urban,white,1,65000
TX,26,male,unmarried,college_degree,urban,black,0,30200
TX,44,male,married,no_degree,urban,white,1,11399.999999999998
TX,32,male,unmarried,college_degree,urban,white,1,38000
TX,34,female,unmarried,no_degree,urban,black,1,58500
TX,38,female,unmarried,college_degree,urban,white,1,6899.999999999999
TX,27,female,married,college_degree,urban,NA,1,37200
TX,36,female,unmarried,no_degree,urban,asian,1,25800
TX,33,female,unmarried,no_degree,urban,white,1,34100
TX,33,male,unmarried,no_degree,urban,white,1,65199.99999999999
TX,38,female,unmarried,no_degree,urban,white,1,37000
TX,39,male,unmarried,no_degree,urban,white,1,100000
TX,56,male,married,no_degree,urban,white,1,60000
TX,73,female,married,no_degree,urban,asian,1,11399.999999999998
TX,46,male,married,no_degree,urban,white,1,95000
TX,53,female,married,no_degree,rural,white,1,74000
TX,57,female,married,college_degree,urban,asian,1,73000
TX,41,female,married,college_degree,urban,asian,1,21200
TX,49,male,unmarried,college_degree,urban,white,1,10000
TX,33,male,unmarried,college_degree,urban,indigenous,1,25000
TX,38,male,unmarried,no_degree,urban,white,1,35000
TX,36,male,married,no_degree,urban,white,1,35000
TX,58,female,married,college_degree,urban,black,1,50000
TX,32,male,unmarried,no_degree,urban,white,1,30000
TX,28,male,unmarried,no_degree,urban,white,1,53000
TX,62,male,unmarried,no_degree,urban,white,0,30000
TX,27,female,married,no_degree,urban,white,1,40000
TX,32,female,unmarried,no_degree,urban,white,1,26000
TX,49,male,married,college_degree,urban,white,1,100000
TX,54,male,unmarried,no_degree,rural,white,1,30000
TX,43,female,married,no_degree,urban,white,0,25000
TX,56,male,married,college_degree,urban,NA,1,419000
TX,63,female,married,no_degree,rural,white,1,36000
TX,33,male,unmarried,no_degree,urban,black,1,22200.000000000004
TX,33,male,married,college_degree,urban,white,1,67000
TX,27,female,unmarried,no_degree,urban,black,1,41000
TX,41,male,married,college_degree,urban,asian,1,175000
TX,45,male,married,no_degree,urban,white,1,100000
TX,50,female,married,college_degree,urban,white,1,46000
TX,48,male,unmarried,no_degree,urban,white,1,15000
TX,33,male,married,college_degree,urban,white,1,50000
TX,68,male,married,no_degree,urban,white,1,78200
TX,24,female,unmarried,college_degree,urban,black,1,53000
TX,33,male,married,no_degree,urban,black,1,54000
TX,30,female,unmarried,no_degree,urban,white,1,45000
TX,48,male,married,no_degree,urban,white,1,54000
TX,38,male,unmarried,no_degree,urban,white,0,35000
TX,37,male,married,no_degree,urban,white,1,25000
TX,35,female,unmarried,college_degree,urban,black,1,32000
TX,30,male,married,college_degree,urban,white,1,62100
TX,76,female,unmarried,no_degree,rural,white,1,37050
TX,66,male,married,college_degree,rural,white,1,57900
TX,67,male,unmarried,no_degree,rural,white,1,79000
TX,83,female,unmarried,no_degree,urban,white,1,44950
TX,45,female,married,no_degree,urban,white,1,23000
TX,29,female,unmarried,no_degree,urban,white,1,6000
TX,41,female,unmarried,no_degree,urban,white,1,48000
TX,48,female,married,no_degree,urban,white,1,10000
TX,30,female,married,no_degree,urban,asian,1,18000
TX,49,male,unmarried,no_degree,urban,NA,0,12000
TX,38,male,married,college_degree,urban,white,1,97000
TX,35,male,married,college_degree,urban,white,1,79700
TX,43,male,married,no_degree,urban,asian,1,40000
TX,32,male,married,no_degree,rural,white,1,20000
TX,47,male,married,no_degree,urban,NA,1,26200
TX,35,male,unmarried,no_degree,rural,white,0,23000
TX,52,male,married,no_degree,urban,NA,0,34000
TX,73,male,unmarried,no_degree,urban,white,1,42699.99999999999
TX,30,male,married,college_degree,urban,asian,1,52000
TX,27,female,married,no_degree,urban,NA,1,24000
TX,55,female,married,college_degree,urban,white,1,45000
TX,25,male,unmarried,no_degree,urban,white,1,28300
TX,50,male,married,no_degree,urban,white,1,54000
TX,66,male,married,no_degree,urban,asian,0,30000
TX,42,female,unmarried,no_degree,urban,black,1,33000
TX,58,female,married,no_degree,rural,white,1,44000
TX,34,female,unmarried,no_degree,urban,white,1,9600
TX,41,male,married,no_degree,urban,white,0,40000
TX,45,female,married,college_degree,rural,white,1,54000
TX,56,male,married,no_degree,urban,white,0,19000
TX,50,male,unmarried,no_degree,urban,white,1,54000
TX,43,female,unmarried,no_degree,urban,white,1,36000
TX,59,male,married,college_degree,urban,white,1,483000
TX,37,female,unmarried,no_degree,urban,white,1,15000
TX,35,female,married,no_degree,urban,NA,0,27000
TX,30,male,unmarried,college_degree,rural,asian,1,20000
TX,54,male,unmarried,college_degree,urban,white,1,55500
TX,75,male,married,no_degree,urban,white,1,64100
TX,50,male,married,no_degree,rural,white,1,29000
TX,40,male,married,college_degree,urban,white,1,60000
TX,34,male,unmarried,no_degree,urban,NA,1,35000
TX,24,male,unmarried,no_degree,urban,white,1,28000
TX,31,female,married,college_degree,rural,white,1,14200
TX,51,female,married,no_degree,urban,asian,1,30000
TX,61,female,unmarried,no_degree,urban,white,1,62000
TX,26,female,married,college_degree,urban,white,1,16000
TX,48,female,married,college_degree,rural,white,1,57000
TX,39,female,married,no_degree,urban,asian,1,39500
TX,57,female,unmarried,college_degree,urban,white,1,42000
TX,65,male,married,no_degree,urban,NA,1,55400
TX,26,male,unmarried,no_degree,urban,black,1,24000
TX,35,male,married,no_degree,urban,white,1,68000
TX,33,female,married,no_degree,rural,white,1,26000
TX,50,female,unmarried,no_degree,urban,white,1,40000
TX,28,male,unmarried,no_degree,urban,NA,1,25000
TX,52,female,unmarried,no_degree,urban,white,1,15700
TX,59,female,married,college_degree,urban,white,1,105000
TX,52,male,unmarried,no_degree,urban,white,1,40000
TX,30,female,unmarried,no_degree,urban,white,0,47600
TX,55,male,unmarried,no_degree,urban,white,1,98000
TX,54,female,unmarried,no_degree,urban,NA,1,9000
TX,53,female,unmarried,college_degree,urban,asian,0,90000
TX,40,female,married,college_degree,urban,white,1,56000
TX,56,female,unmarried,no_degree,urban,white,1,13000
TX,61,female,married,no_degree,urban,white,1,44000
TX,36,male,married,no_degree,urban,white,1,33000
TX,38,male,married,college_degree,urban,white,1,102000
TX,28,female,unmarried,college_degree,rural,white,1,18900
TX,43,male,unmarried,no_degree,urban,black,1,30000
TX,27,male,unmarried,no_degree,urban,white,1,35000
TX,60,female,married,no_degree,urban,black,1,23400
TX,24,female,married,college_degree,urban,white,1,24600
TX,44,female,married,no_degree,urban,white,1,60000
TX,55,male,unmarried,no_degree,urban,black,1,32000
TX,64,male,married,college_degree,urban,white,1,95000
TX,45,female,married,no_degree,urban,NA,1,199000
TX,58,female,married,college_degree,urban,white,1,186000
TX,49,male,unmarried,no_degree,rural,white,1,17000
TX,56,male,married,college_degree,rural,white,1,60020
TX,50,female,married,college_degree,urban,white,1,50000
TX,26,male,unmarried,no_degree,urban,asian,1,10000
TX,48,female,married,no_degree,rural,white,1,72000
TX,61,male,unmarried,college_degree,urban,white,1,742600
TX,51,male,unmarried,no_degree,urban,black,1,20000
TX,37,male,unmarried,no_degree,urban,white,0,60000
TX,45,male,unmarried,college_degree,urban,asian,1,36000
TX,37,male,unmarried,no_degree,urban,white,0,35000
TX,52,male,unmarried,no_degree,rural,black,1,17000
TX,27,male,unmarried,no_degree,urban,NA,1,40000
TX,32,male,married,no_degree,urban,white,1,35000
TX,58,female,married,no_degree,rural,white,1,30000
TX,35,female,married,no_degree,urban,white,1,47000
TX,50,female,unmarried,no_degree,urban,white,1,70000
TX,57,male,unmarried,no_degree,urban,white,1,10000
TX,31,female,unmarried,no_degree,urban,asian,1,26300
TX,43,female,unmarried,no_degree,urban,asian,0,30000
TX,62,male,married,college_degree,urban,white,1,8900
TX,31,male,married,no_degree,urban,white,1,20000
TX,28,female,married,no_degree,urban,white,0,29000
TX,55,female,married,no_degree,urban,white,1,58040
TX,49,female,married,no_degree,urban,white,1,20000
TX,52,female,married,college_degree,urban,asian,1,120000
TX,61,female,married,college_degree,urban,white,1,175000
TX,63,male,married,college_degree,urban,black,1,12000
TX,57,female,unmarried,no_degree,urban,black,1,22799.999999999996
TX,53,female,unmarried,no_degree,urban,NA,1,35000
TX,36,male,unmarried,no_degree,urban,white,1,10000
TX,41,female,married,college_degree,urban,white,1,58000
TX,37,male,unmarried,no_degree,rural,white,1,90000
TX,65,male,married,no_degree,urban,white,1,25000
TX,44,female,married,no_degree,rural,white,1,44800.00000000001
TX,48,female,unmarried,no_degree,urban,black,1,41000
TX,50,female,unmarried,college_degree,urban,white,1,79400
TX,56,female,married,no_degree,urban,white,1,45599.99999999999
TX,60,female,married,college_degree,urban,white,1,106000
TX,34,male,married,college_degree,urban,black,0,2000
TX,44,male,married,no_degree,urban,white,1,70000
TX,59,female,married,college_degree,rural,white,1,72000
TX,65,male,married,no_degree,rural,black,1,32000
TX,48,female,married,no_degree,urban,white,1,19000
TX,42,male,married,college_degree,urban,white,1,17000
TX,62,female,unmarried,no_degree,urban,white,1,19800
TX,68,female,married,college_degree,urban,white,1,60000
TX,35,male,married,no_degree,rural,white,1,57000
TX,38,male,married,no_degree,rural,white,1,3000
TX,25,male,unmarried,no_degree,urban,white,1,52000
TX,53,male,married,no_degree,urban,white,0,131000
TX,36,male,married,college_degree,urban,asian,0,50000
TX,24,female,unmarried,college_degree,urban,white,1,50199.99999999999
TX,49,female,married,no_degree,urban,asian,1,69000
TX,49,female,unmarried,no_degree,urban,NA,0,6500
TX,51,male,unmarried,no_degree,urban,white,1,36800
TX,74,female,married,no_degree,urban,white,1,14500
TX,24,female,unmarried,college_degree,urban,white,1,65000
TX,65,female,unmarried,no_degree,urban,white,1,72700
TX,59,male,married,no_degree,urban,white,0,27000
TX,40,female,married,college_degree,rural,white,1,71000
TX,45,male,married,no_degree,urban,white,1,12000
TX,75,female,unmarried,college_degree,urban,white,1,305500
TX,53,male,married,no_degree,rural,white,1,57500
TX,34,male,married,college_degree,urban,white,1,96000
TX,66,female,unmarried,college_degree,urban,white,1,22300
TX,39,female,married,no_degree,urban,black,1,22500
TX,62,male,married,no_degree,urban,white,1,14400
TX,56,female,married,no_degree,urban,white,1,68000
TX,57,female,unmarried,no_degree,rural,white,1,33560
TX,55,female,unmarried,college_degree,rural,black,1,15000
TX,61,male,unmarried,college_degree,urban,white,1,70000
TX,42,female,unmarried,no_degree,urban,white,1,45000
TX,64,male,married,no_degree,urban,white,1,196000
TX,37,female,married,no_degree,urban,white,1,36000
TX,65,female,married,no_degree,urban,white,1,50000
TX,55,male,married,no_degree,rural,white,0,26000
TX,38,female,married,college_degree,urban,white,1,150000
TX,64,female,unmarried,no_degree,urban,black,1,35000
TX,32,female,unmarried,college_degree,urban,asian,1,38000
TX,37,male,unmarried,college_degree,urban,white,1,135000
TX,56,male,married,no_degree,urban,white,0,44000
TX,35,male,married,no_degree,rural,white,1,25000
TX,52,female,unmarried,no_degree,urban,white,0,12200
TX,24,male,unmarried,no_degree,urban,black,1,24300
TX,30,female,married,college_degree,urban,white,1,39800
TX,59,female,unmarried,no_degree,urban,white,1,1900
TX,55,male,married,no_degree,urban,white,1,10000
TX,49,female,married,college_degree,urban,white,1,35000
TX,49,male,married,no_degree,urban,white,1,33000
TX,24,male,married,no_degree,rural,white,1,14000
TX,44,male,married,college_degree,urban,white,0,468000
TX,35,female,married,no_degree,rural,white,1,17000
TX,57,male,married,no_degree,urban,white,1,80000
TX,44,male,unmarried,no_degree,urban,white,1,11700
TX,60,male,married,no_degree,urban,black,1,28000
TX,51,female,married,no_degree,urban,white,1,21200
TX,34,female,unmarried,no_degree,urban,white,1,45000
TX,57,female,married,no_degree,rural,white,1,471000
TX,29,male,unmarried,college_degree,urban,asian,0,23300
TX,60,male,married,college_degree,urban,white,1,100000
TX,43,female,married,no_degree,urban,white,1,56000
TX,39,female,unmarried,college_degree,urban,white,1,15400
TX,69,male,married,no_degree,urban,asian,1,20600
TX,50,male,married,no_degree,rural,white,1,58000
TX,27,male,unmarried,no_degree,urban,white,1,4800
TX,28,female,married,college_degree,urban,NA,0,65000
TX,39,female,unmarried,no_degree,urban,white,1,69600
TX,59,female,married,no_degree,rural,white,1,5300
TX,46,male,married,no_degree,rural,white,1,129000
TX,50,female,unmarried,college_degree,urban,black,1,85000
TX,64,male,married,college_degree,urban,white,1,145000
TX,50,male,married,college_degree,urban,white,1,126000
TX,53,male,married,no_degree,urban,white,1,31100
TX,52,male,unmarried,no_degree,urban,white,0,24000
TX,25,male,unmarried,no_degree,urban,asian,1,10000
TX,39,male,married,no_degree,urban,white,0,30000
TX,51,female,married,no_degree,rural,white,1,463030
TX,56,female,married,no_degree,urban,white,1,25000
TX,28,male,unmarried,college_degree,rural,white,1,48900
TX,47,female,unmarried,college_degree,rural,white,1,463000
TX,56,female,unmarried,college_degree,urban,white,1,100000
TX,29,male,unmarried,no_degree,urban,white,1,35000
TX,54,male,married,no_degree,urban,white,1,37000
TX,25,male,unmarried,no_degree,urban,white,0,20000
TX,45,male,married,no_degree,rural,white,1,99010
TX,41,female,unmarried,no_degree,urban,black,1,24000
TX,33,female,married,no_degree,urban,white,1,33200
TX,37,male,married,no_degree,rural,NA,0,22000
TX,61,female,unmarried,no_degree,urban,white,1,51000
TX,47,female,married,no_degree,rural,white,1,80000
TX,44,male,unmarried,no_degree,urban,white,1,24100
TX,36,female,married,college_degree,rural,white,1,50000
TX,40,female,unmarried,no_degree,urban,white,0,24000
TX,44,female,unmarried,college_degree,rural,white,1,52000
TX,75,male,married,no_degree,urban,white,1,155200
TX,47,female,married,no_degree,urban,NA,1,33000
TX,53,female,married,college_degree,rural,white,1,70000
TX,68,female,married,no_degree,rural,asian,1,71500
TX,28,female,married,college_degree,rural,asian,1,26000
TX,43,female,married,college_degree,urban,white,1,483000
TX,73,male,married,college_degree,urban,white,1,486700
TX,63,male,married,college_degree,urban,white,1,194000
TX,62,female,unmarried,college_degree,urban,asian,1,106000
TX,50,male,married,college_degree,urban,white,0,100000
TX,51,female,married,no_degree,urban,white,1,18700
TX,48,male,married,no_degree,urban,white,1,56000
TX,45,female,unmarried,no_degree,urban,white,1,46000
TX,31,female,unmarried,no_degree,urban,white,1,4800
TX,69,female,married,college_degree,rural,white,1,53300
TX,32,female,married,college_degree,urban,asian,0,75000
TX,61,male,married,no_degree,urban,white,1,55000
TX,48,female,married,no_degree,urban,white,1,29800
TX,42,male,married,no_degree,urban,white,1,21700
TX,37,male,married,college_degree,urban,white,0,90000
TX,27,female,unmarried,college_degree,urban,white,1,69000
TX,34,female,unmarried,no_degree,urban,white,1,14400
TX,57,male,married,no_degree,rural,white,1,15000
TX,40,male,married,no_degree,urban,white,1,30000
TX,35,male,married,no_degree,urban,white,1,21000
TX,66,male,married,no_degree,urban,NA,1,20800
TX,63,male,married,no_degree,urban,white,1,142000
TX,49,male,married,college_degree,urban,asian,1,155000
TX,64,male,married,no_degree,rural,white,1,31950
TX,57,male,married,no_degree,rural,white,1,77000
TX,30,male,unmarried,no_degree,urban,white,1,7000
TX,57,male,married,no_degree,rural,white,1,64000
TX,63,female,married,no_degree,rural,white,1,26640
TX,26,male,unmarried,no_degree,urban,white,1,32000
TX,44,male,married,no_degree,urban,white,1,185000
TX,52,female,married,college_degree,rural,white,1,23400
TX,51,female,married,no_degree,urban,white,1,17000
TX,38,male,married,college_degree,urban,white,1,103600
TX,34,female,unmarried,no_degree,urban,white,1,12000
TX,68,male,unmarried,no_degree,rural,black,1,45300
TX,69,female,unmarried,no_degree,urban,white,1,18700
TX,74,male,unmarried,no_degree,urban,NA,1,77670
TX,55,male,married,no_degree,urban,white,1,46000
TX,43,female,unmarried,college_degree,urban,white,1,120000
TX,58,male,married,college_degree,urban,white,1,475400
TX,66,female,married,no_degree,urban,NA,1,25400
TX,24,male,unmarried,no_degree,urban,NA,1,40000
TX,27,female,married,no_degree,rural,white,1,35000
TX,67,male,married,college_degree,urban,white,1,466300
TX,49,female,married,no_degree,urban,white,0,20800
